frame_idx,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
0,0.4689294099807739,0.3353414535522461,-0.2795238196849823,0.9997208118438721,0.48002392053604126,0.3293010890483856,-0.2826022505760193,0.9992972612380981,0.4874327480792999,0.329240083694458,-0.282674103975296,0.9993821382522583,0.4927714467048645,0.329231321811676,-0.28251612186431885,0.999097466468811,0.45906367897987366,0.3299950361251831,-0.29577696323394775,0.9993252158164978,0.45425429940223694,0.3305508494377136,-0.2956034541130066,0.9993442296981812,0.4496724307537079,0.33114826679229736,-0.2957724928855896,0.9990162253379822,0.497901976108551,0.33062225580215454,-0.20125392079353333,0.9985606074333191,0.4395683705806732,0.3332188129425049,-0.2500463128089905,0.9988601207733154,0.4806930422782898,0.3414382040500641,-0.23743201792240143,0.9993436336517334,0.460152268409729,0.34173494577407837,-0.25522381067276,0.9992075562477112,0.5041676759719849,0.35361289978027344,-0.07940685003995895,0.9998806118965149,0.42327484488487244,0.3483925461769104,-0.20139442384243011,0.9999167919158936,0.5209910273551941,0.42826151847839355,0.015644006431102753,0.9292332530021667,0.42040160298347473,0.43193191289901733,-0.24688461422920227,0.9790032505989075,0.5502801537513733,0.5048708319664001,0.030768174678087234,0.9344710111618042,0.44850438833236694,0.5193772315979004,-0.233272984623909,0.9730293154716492,0.5600290298461914,0.5218102931976318,0.04340808093547821,0.9215600490570068,0.4456259608268738,0.5435546040534973,-0.24064438045024872,0.9572851061820984,0.5595163106918335,0.524675190448761,0.024372421205043793,0.9253429174423218,0.4501485824584961,0.5506379008293152,-0.25115856528282166,0.9592646360397339,0.5507586002349854,0.520350456237793,0.019638285040855408,0.9320622086524963,0.4560593366622925,0.5433171391487122,-0.2457321733236313,0.9598844647407532,0.4938766360282898,0.4799061715602875,0.013593092560768127,0.9999128580093384,0.415592223405838,0.47662657499313354,-0.013490202836692333,0.9999178647994995,0.5060741305351257,0.5654603838920593,0.024286523461341858,0.9306814670562744,0.44611185789108276,0.5629757046699524,0.11603377014398575,0.938930094242096,0.5055057406425476,0.6752462387084961,0.06769176572561264,0.9365065693855286,0.43534356355667114,0.6566857695579529,0.3413223326206207,0.9523201584815979,0.49124372005462646,0.6900149583816528,0.06897731870412827,0.8671112656593323,0.43406710028648376,0.6673329472541809,0.3686501383781433,0.8730157613754272,0.5274800658226013,0.722751796245575,-0.006574674975126982,0.9338059425354004,0.42296209931373596,0.7090778946876526,0.29897481203079224,0.9450698494911194
1,0.4701922833919525,0.3360999822616577,-0.34336721897125244,0.9996391534805298,0.4784211218357086,0.3303892910480499,-0.33917754888534546,0.9991322159767151,0.4835168421268463,0.3301253616809845,-0.3392006456851959,0.9992534518241882,0.48767462372779846,0.3298420011997223,-0.3390083611011505,0.9988974332809448,0.4622260630130768,0.3319067060947418,-0.350769579410553,0.9991330504417419,0.4589095711708069,0.33278653025627136,-0.3506750166416168,0.9991912245750427,0.45550400018692017,0.33369937539100647,-0.3507862687110901,0.9987611174583435,0.4902762472629547,0.3326481878757477,-0.20416557788848877,0.9982538223266602,0.44590678811073303,0.33771654963493347,-0.3072843551635742,0.9985926747322083,0.48069411516189575,0.34337273240089417,-0.2948356866836548,0.999071478843689,0.46433502435684204,0.34496361017227173,-0.3108948767185211,0.9988840222358704,0.4850635528564453,0.36074474453926086,-0.08866123110055923,0.9998403787612915,0.4403657019138336,0.35655835270881653,-0.2784401774406433,0.9998900294303894,0.4911542534828186,0.43031007051467896,0.04422304406762123,0.9072953462600708,0.43619412183761597,0.42228057980537415,-0.32297125458717346,0.9766871929168701,0.5188191533088684,0.49100157618522644,0.09026609361171722,0.9049456715583801,0.45431914925575256,0.49526235461235046,-0.2889842987060547,0.9711814522743225,0.5216377377510071,0.5027880668640137,0.1166103258728981,0.8919289112091064,0.4549778699874878,0.5086179971694946,-0.26749077439308167,0.9551805257797241,0.5281791090965271,0.5055878758430481,0.08650665730237961,0.8975131511688232,0.44875773787498474,0.513401448726654,-0.28717049956321716,0.957432746887207,0.5237208008766174,0.502960741519928,0.07749427855014801,0.9115268588066101,0.45267394185066223,0.5089096426963806,-0.28400740027427673,0.9586405754089355,0.4833613634109497,0.46262747049331665,0.06406644731760025,0.9999045133590698,0.44249850511550903,0.4589373469352722,-0.06398515403270721,0.9999068379402161,0.4879867434501648,0.5489190220832825,0.07865244895219803,0.8966349363327026,0.4632902443408966,0.5376704931259155,0.08968689292669296,0.9298654794692993,0.4932127296924591,0.6499098539352417,0.13478271663188934,0.911213219165802,0.45372456312179565,0.6328898072242737,0.24981477856636047,0.9456084966659546,0.48139429092407227,0.6648205518722534,0.13576748967170715,0.8633522987365723,0.4436553716659546,0.6415660977363586,0.27541080117225647,0.8754653930664062,0.5205273628234863,0.6875713467597961,0.057485561817884445,0.9183393120765686,0.46160948276519775,0.6810494065284729,0.2354138195514679,0.9407821893692017
2,0.4750332832336426,0.34057310223579407,-0.03169969469308853,0.9995579719543457,0.47840452194213867,0.3365510106086731,-0.019099527969956398,0.9989831447601318,0.48225492238998413,0.33620765805244446,-0.019267326220870018,0.9991428852081299,0.4851268529891968,0.335824191570282,-0.019085688516497612,0.9987248778343201,0.4690435826778412,0.33676719665527344,-0.03509249538183212,0.9989529252052307,0.4675305187702179,0.33675119280815125,-0.0348593145608902,0.9990517497062683,0.4658275842666626,0.33674710988998413,-0.03501202538609505,0.9985322952270508,0.48662662506103516,0.3356080651283264,0.05878289043903351,0.9980757832527161,0.45726278424263,0.3371090888977051,-0.015221765264868736,0.9984557032585144,0.4819379448890686,0.3485809564590454,2.7338883228367195e-05,0.9988903403282166,0.4746294915676117,0.34858736395835876,-0.0214109867811203,0.998672604560852,0.47934597730636597,0.35837000608444214,0.11143182218074799,0.9998257756233215,0.44299912452697754,0.35464563965797424,-0.03292618319392204,0.9998742341995239,0.49182286858558655,0.4223428964614868,0.17507874965667725,0.8874439597129822,0.4379083812236786,0.4168583154678345,-0.12830692529678345,0.9686940908432007,0.5118919014930725,0.4852752983570099,0.19429144263267517,0.8608525991439819,0.4495224952697754,0.4823189079761505,-0.11339820176362991,0.9592178463935852,0.5102108716964722,0.5094435811042786,0.2053515613079071,0.8526743054389954,0.4504750370979309,0.4991694986820221,-0.09840889275074005,0.9430810809135437,0.5110771656036377,0.5126475691795349,0.19809141755104065,0.8594352006912231,0.4437582790851593,0.5034840106964111,-0.11321952939033508,0.9463895559310913,0.5049299597740173,0.5081335306167603,0.1881076842546463,0.8819000124931335,0.448352187871933,0.49788373708724976,-0.11605987697839737,0.9503855109214783,0.47490453720092773,0.44281911849975586,0.04992339015007019,0.9999086856842041,0.4438629448413849,0.43917256593704224,-0.04986044019460678,0.9999063611030579,0.4828954041004181,0.5333218574523926,0.03065059892833233,0.8901268839836121,0.4697645306587219,0.5270035266876221,0.06921779364347458,0.9213742017745972,0.4815519452095032,0.6391022205352783,0.006769499275833368,0.8969980478286743,0.4611993432044983,0.6178807020187378,0.1653982251882553,0.9333245158195496,0.4704284071922302,0.6558393836021423,0.00249926233664155,0.8658653497695923,0.4568485915660858,0.6296356916427612,0.1829218715429306,0.8782579898834229,0.5028796195983887,0.6757045984268188,-0.0682956874370575,0.9057289361953735,0.4584154784679413,0.6621304154396057,0.15235312283039093,0.9310966730117798
3,0.4747138023376465,0.3326753079891205,-0.004353541415184736,0.9995279312133789,0.4775838255882263,0.33232828974723816,0.016077715903520584,0.9988759160041809,0.4814017415046692,0.3332962691783905,0.01599252223968506,0.9990765452384949,0.4848983883857727,0.3342965543270111,0.016097737476229668,0.9985944628715515,0.4675835072994232,0.33101335167884827,0.0076149082742631435,0.9988521337509155,0.4648168385028839,0.33118554949760437,0.007817585952579975,0.9989807605743408,0.46191248297691345,0.33138951659202576,0.007685602176934481,0.9984139204025269,0.4876261353492737,0.3372286856174469,0.11650154739618301,0.9979194402694702,0.45264697074890137,0.3342329263687134,0.07560450583696365,0.9983506798744202,0.48090898990631104,0.34098702669143677,0.033479467034339905,0.9986456632614136,0.47038453817367554,0.33889517188072205,0.020909462124109268,0.998504102230072,0.4935728907585144,0.36433252692222595,0.14572903513908386,0.9998009204864502,0.42889586091041565,0.35635125637054443,0.0943085327744484,0.9998557567596436,0.4988795518875122,0.42261847853660583,0.1890241801738739,0.8876152634620667,0.4180733263492584,0.40357813239097595,0.05640195682644844,0.9552138447761536,0.5131116509437561,0.47831296920776367,0.19642433524131775,0.855512797832489,0.41957953572273254,0.46394869685173035,0.06032974272966385,0.9507128596305847,0.5215377807617188,0.5046098232269287,0.1996331810951233,0.8494539856910706,0.42351168394088745,0.4795328676700592,0.0758034959435463,0.9361438155174255,0.5204476118087769,0.5080569982528687,0.195919007062912,0.8559451103210449,0.4182214140892029,0.4809812009334564,0.057399675250053406,0.9401755928993225,0.5128017663955688,0.501754879951477,0.19255977869033813,0.8807868361473083,0.4218072295188904,0.47501930594444275,0.05461304634809494,0.9464343786239624,0.4791634976863861,0.4367002546787262,0.041111115366220474,0.9999105334281921,0.4350212514400482,0.4342682957649231,-0.04097883775830269,0.9999082088470459,0.48569759726524353,0.5111132860183716,0.07878889888525009,0.8992817401885986,0.46682944893836975,0.5286654829978943,0.07401631772518158,0.925848126411438,0.4787541627883911,0.587227463722229,0.1225389689207077,0.902467668056488,0.4606742858886719,0.5947442054748535,0.19390013813972473,0.9348688125610352,0.457879900932312,0.6222795248031616,0.12702341377735138,0.8770268559455872,0.46856680512428284,0.6180604696273804,0.21080045402050018,0.8864664435386658,0.4847225546836853,0.6465296745300293,0.05108591914176941,0.9095848202705383,0.45075762271881104,0.64894700050354,0.148979052901268,0.9323597550392151
4,0.4737309217453003,0.3349703550338745,-0.4206335246562958,0.9995301365852356,0.4763331115245819,0.33078837394714355,-0.4128164052963257,0.9988867044448853,0.48015809059143066,0.3312876522541046,-0.4127551317214966,0.9990938901901245,0.4839864671230316,0.3318437337875366,-0.41283392906188965,0.9986119866371155,0.4667341709136963,0.330143004655838,-0.4158858358860016,0.998866856098175,0.462939590215683,0.33025822043418884,-0.41583767533302307,0.9989974498748779,0.45908215641975403,0.33036088943481445,-0.41590309143066406,0.9984433054924011,0.4870297908782959,0.33531761169433594,-0.2942911684513092,0.9979676604270935,0.44893574714660645,0.3335723280906677,-0.3085988461971283,0.9983331561088562,0.47967568039894104,0.34250468015670776,-0.3669348657131195,0.9986123442649841,0.46861717104911804,0.34137165546417236,-0.37183183431625366,0.998468816280365,0.4977324903011322,0.3683325946331024,-0.20621661841869354,0.99977046251297,0.42399704456329346,0.3676707148551941,-0.13227112591266632,0.9997928142547607,0.5144612789154053,0.4223361611366272,-0.13460935652256012,0.8865663409233093,0.41466447710990906,0.4229641854763031,0.010944800451397896,0.9494022727012634,0.5229476094245911,0.4737066328525543,-0.1792638599872589,0.8585519790649414,0.410986065864563,0.4700102210044861,-0.053299397230148315,0.9460946321487427,0.5275846719741821,0.491892546415329,-0.1960880160331726,0.848147988319397,0.4144112467765808,0.49286532402038574,-0.0812142863869667,0.9285712242126465,0.5199033617973328,0.4920234978199005,-0.20270054042339325,0.8545395731925964,0.40743711590766907,0.49578166007995605,-0.11476301401853561,0.9323926568031311,0.5138359069824219,0.4837739169597626,-0.18515001237392426,0.8778418898582458,0.41174641251564026,0.4877222776412964,-0.06995902955532074,0.9382834434509277,0.47952836751937866,0.444888710975647,-0.02790701761841774,0.9998732805252075,0.4382004737854004,0.4421880841255188,0.02739090844988823,0.9998705983161926,0.4857901632785797,0.5148821473121643,0.14539220929145813,0.8903294205665588,0.4692627489566803,0.5347384810447693,0.23855751752853394,0.9027743935585022,0.47384488582611084,0.6034621000289917,0.36674296855926514,0.8905648589134216,0.4621417820453644,0.5922434329986572,0.5085529088973999,0.9088966846466064,0.4648232161998749,0.6166006922721863,0.3902185261249542,0.8744772672653198,0.4631676971912384,0.6152892112731934,0.5405871868133545,0.8719556331634521,0.46867114305496216,0.6343675255775452,0.304145485162735,0.9033036828041077,0.4411257207393646,0.6376862525939941,0.45874911546707153,0.9122149348258972
5,0.47351083159446716,0.3360271155834198,-0.5544445514678955,0.9995558261871338,0.47602611780166626,0.33079004287719727,-0.5401884317398071,0.9989431500434875,0.47992247343063354,0.3310917615890503,-0.5401420593261719,0.9991448521614075,0.4839060604572296,0.3314027190208435,-0.5402303338050842,0.9986916184425354,0.46602630615234375,0.33111321926116943,-0.5441675186157227,0.9989128112792969,0.4617155194282532,0.33166855573654175,-0.5441462397575378,0.9990392327308655,0.45741006731987,0.3322494328022003,-0.544177770614624,0.9985101819038391,0.4876571595668793,0.33602669835090637,-0.3843027949333191,0.9980840086936951,0.4467363953590393,0.3370262682437897,-0.40440014004707336,0.9983528852462769,0.4795844852924347,0.34426748752593994,-0.48875856399536133,0.99867844581604,0.46697694063186646,0.3444836139678955,-0.4953446090221405,0.9985239505767822,0.5035338997840881,0.37128639221191406,-0.2525630295276642,0.9997712969779968,0.41691434383392334,0.36928293108940125,-0.215139701962471,0.9997126460075378,0.521016538143158,0.42180538177490234,-0.1454317420721054,0.8919210433959961,0.40600261092185974,0.4190463423728943,-0.07046286761760712,0.9416720867156982,0.5296851396560669,0.4740970730781555,-0.20138971507549286,0.8656300902366638,0.4041907489299774,0.46986785531044006,-0.07828199863433838,0.9358937740325928,0.5353268980979919,0.49035221338272095,-0.2227906733751297,0.8513442873954773,0.4050312638282776,0.48696255683898926,-0.081058569252491,0.9147403240203857,0.5274847745895386,0.48990166187286377,-0.2503298819065094,0.8577103018760681,0.4053822159767151,0.48772871494293213,-0.11728475987911224,0.9191785454750061,0.5206512808799744,0.4844348728656769,-0.21428149938583374,0.878939151763916,0.40961402654647827,0.48365727066993713,-0.09185897558927536,0.9251089096069336,0.4859476685523987,0.45355409383773804,-0.026671115309000015,0.9998512268066406,0.43533095717430115,0.44739609956741333,0.02636280097067356,0.9998376965522766,0.48670056462287903,0.5254440903663635,0.13243629038333893,0.8915671706199646,0.45605653524398804,0.5394978523254395,0.18229210376739502,0.8950391411781311,0.47766536474227905,0.5992473363876343,0.4116078019142151,0.8870823979377747,0.46669086813926697,0.6000470519065857,0.43033790588378906,0.8975744843482971,0.47448426485061646,0.6083457469940186,0.4385876953601837,0.8733529448509216,0.47273460030555725,0.6083690524101257,0.4564756453037262,0.8655652403831482,0.4719091057777405,0.6119491457939148,0.31312426924705505,0.9001281261444092,0.4577552378177643,0.6268673539161682,0.35076838731765747,0.9011819362640381
6,0.47079747915267944,0.3376491069793701,-0.6680516600608826,0.999592661857605,0.4749077260494232,0.331533282995224,-0.6540139317512512,0.9990253448486328,0.4788806438446045,0.33172300457954407,-0.6540241241455078,0.9992098808288574,0.4825364947319031,0.3318871259689331,-0.6540773510932922,0.9988003373146057,0.46471351385116577,0.3312101662158966,-0.6516656279563904,0.9989904761314392,0.46037429571151733,0.3312363028526306,-0.6516811847686768,0.9991005659103394,0.4558578431606293,0.3312608599662781,-0.651646077632904,0.9986152648925781,0.48752453923225403,0.3359581530094147,-0.4821562170982361,0.9982328414916992,0.44644054770469666,0.3357221186161041,-0.47468674182891846,0.9984111785888672,0.47726553678512573,0.3463186025619507,-0.5961104035377502,0.9987905025482178,0.4632653295993805,0.3456259071826935,-0.594511866569519,0.998645007610321,0.5044561624526978,0.37444278597831726,-0.35031619668006897,0.9997888207435608,0.4136826992034912,0.3723036050796509,-0.2570546865463257,0.9997104406356812,0.5217368006706238,0.42953017354011536,-0.26594075560569763,0.9015458822250366,0.40183791518211365,0.4247685968875885,-0.10560216009616852,0.93705153465271,0.5368204712867737,0.47429510951042175,-0.3690030574798584,0.877135694026947,0.40029171109199524,0.4748954772949219,-0.21378695964813232,0.9284479022026062,0.5377034544944763,0.49568766355514526,-0.4161933660507202,0.8613200187683105,0.4003776013851166,0.4920475482940674,-0.24065656960010529,0.9017399549484253,0.530116856098175,0.4958729147911072,-0.45112037658691406,0.867475152015686,0.4033200144767761,0.4930599629878998,-0.29405131936073303,0.9073269963264465,0.528218686580658,0.4897594153881073,-0.3851560354232788,0.8859096765518188,0.40693578124046326,0.4883938133716583,-0.23724238574504852,0.9124490022659302,0.49099165201187134,0.4609633982181549,-0.033220015466213226,0.9997760653495789,0.4353313744068146,0.46154770255088806,0.033250100910663605,0.9997354745864868,0.4866003096103668,0.5316277146339417,0.13833995163440704,0.8828182816505432,0.45151400566101074,0.5397326946258545,0.1710137575864792,0.8698837161064148,0.48010846972465515,0.5975678563117981,0.48089519143104553,0.876530110836029,0.4792338013648987,0.5972228050231934,0.4827956557273865,0.8776463866233826,0.47628530859947205,0.6051039695739746,0.5105785727500916,0.8590338230133057,0.49198225140571594,0.6080357432365417,0.5104676485061646,0.8446020483970642,0.47405704855918884,0.6162810921669006,0.3587232232093811,0.8912453651428223,0.4776592254638672,0.6226122975349426,0.3550933301448822,0.8831821084022522
7,0.46836623549461365,0.33641472458839417,-0.59858638048172,0.9996300339698792,0.47319549322128296,0.3300352692604065,-0.5823279023170471,0.9991093277931213,0.47733262181282043,0.3302817940711975,-0.5822864770889282,0.9992777705192566,0.48067569732666016,0.33047956228256226,-0.5823050737380981,0.9989076852798462,0.46216657757759094,0.32971686124801636,-0.5834529399871826,0.999074399471283,0.4569871127605438,0.32976478338241577,-0.5835155248641968,0.9991742372512817,0.4526340365409851,0.32985925674438477,-0.5834988951683044,0.9987313151359558,0.4862084984779358,0.3344564735889435,-0.42731958627700806,0.9983769655227661,0.44607678055763245,0.3342636823654175,-0.4341917932033539,0.9985144734382629,0.4753229320049286,0.34483495354652405,-0.5355339050292969,0.9989027380943298,0.4602149724960327,0.3451959788799286,-0.5378841757774353,0.9987673759460449,0.5095560550689697,0.3748267590999603,-0.30242377519607544,0.9998055100440979,0.4134974777698517,0.3756117522716522,-0.2772114872932434,0.9997146725654602,0.529370129108429,0.42872095108032227,-0.21301090717315674,0.9103868007659912,0.3998643159866333,0.4295092225074768,-0.19854646921157837,0.9406237602233887,0.5431336760520935,0.4769209623336792,-0.31316012144088745,0.88726806640625,0.39831680059432983,0.47675469517707825,-0.30227604508399963,0.9284594655036926,0.5467032194137573,0.49540072679519653,-0.3541891276836395,0.869828999042511,0.39832237362861633,0.49215957522392273,-0.334982693195343,0.8985852003097534,0.5430417060852051,0.49584388732910156,-0.3938714563846588,0.875914990901947,0.40236619114875793,0.4919222891330719,-0.3827718198299408,0.9042617082595825,0.5394601821899414,0.4900037348270416,-0.33139699697494507,0.8919524550437927,0.405967116355896,0.4875667989253998,-0.32338806986808777,0.9081365466117859,0.4913700819015503,0.46359702944755554,-0.02840515598654747,0.999748170375824,0.4334059953689575,0.46392345428466797,0.028414547443389893,0.9996589422225952,0.48709648847579956,0.5363874435424805,0.03777096047997475,0.8876977562904358,0.448754221200943,0.5393385291099548,0.17413100600242615,0.8632552623748779,0.481052041053772,0.6076956987380981,0.2550700008869171,0.8816179037094116,0.4702548384666443,0.5948097109794617,0.49405360221862793,0.8716617226600647,0.47696658968925476,0.6142441630363464,0.2682258188724518,0.8528919816017151,0.4857614040374756,0.6019569039344788,0.5201749205589294,0.8245447874069214,0.4786815047264099,0.6331108808517456,0.10266316682100296,0.8941460847854614,0.4596657156944275,0.6124921441078186,0.3784004747867584,0.8769840598106384
8,0.4655076265335083,0.33620908856391907,-0.5433229804039001,0.9996666312217712,0.4716987907886505,0.3299981653690338,-0.567351758480072,0.9991970658302307,0.4760231375694275,0.33012181520462036,-0.5668663382530212,0.9993487000465393,0.47948405146598816,0.33020734786987305,-0.5669205188751221,0.9990154504776001,0.4590887725353241,0.33013278245925903,-0.5657493472099304,0.9991653561592102,0.45407360792160034,0.3303469717502594,-0.5650012493133545,0.9992551803588867,0.4498244524002075,0.3304343819618225,-0.5653027296066284,0.9988561272621155,0.48556438088417053,0.3340068757534027,-0.37263330817222595,0.9985355138778687,0.44558459520339966,0.33469337224960327,-0.3819638788700104,0.9986588954925537,0.4737265408039093,0.34445083141326904,-0.4801768660545349,0.9990116357803345,0.457287073135376,0.34417393803596497,-0.48452770709991455,0.9988893270492554,0.5142847299575806,0.37556079030036926,-0.25611740350723267,0.9998233318328857,0.41174525022506714,0.3797384798526764,-0.24296991527080536,0.999737024307251,0.5304234623908997,0.4294706881046295,-0.16399337351322174,0.918076753616333,0.3984299600124359,0.43294063210487366,-0.1789436936378479,0.9451332688331604,0.5481334924697876,0.47814300656318665,-0.2798284888267517,0.8946552872657776,0.39827463030815125,0.4774591624736786,-0.289982408285141,0.9303701519966125,0.550481915473938,0.4936673641204834,-0.31852051615715027,0.8739403486251831,0.39699503779411316,0.4936673045158386,-0.325639933347702,0.8979263305664062,0.5485499501228333,0.49472367763519287,-0.35857272148132324,0.8802885413169861,0.4028021991252899,0.49385547637939453,-0.371810644865036,0.9038949608802795,0.5459772348403931,0.4894898235797882,-0.2988480031490326,0.89404296875,0.40598830580711365,0.48928430676460266,-0.31002187728881836,0.9066550731658936,0.4953586757183075,0.4650033712387085,-0.02810061350464821,0.9997438192367554,0.433762788772583,0.46681609749794006,0.02789176255464554,0.9996244311332703,0.4875049293041229,0.5380150675773621,-0.08549397438764572,0.8933794498443604,0.448743611574173,0.5427465438842773,0.07203484326601028,0.8610294461250305,0.48139050602912903,0.6126564741134644,0.09469024091959,0.8841117024421692,0.46408236026763916,0.6021086573600769,0.3772348165512085,0.8535585403442383,0.47754183411598206,0.6207394599914551,0.10294131189584732,0.8322004079818726,0.4737466275691986,0.6096223592758179,0.39994949102401733,0.7907207608222961,0.48144033551216125,0.6391735672950745,-0.06198073551058769,0.8916338682174683,0.45494380593299866,0.6165013313293457,0.26086798310279846,0.8597517013549805
9,0.46488648653030396,0.33422422409057617,-0.5497820377349854,0.9996993541717529,0.47165626287460327,0.32803210616111755,-0.533138632774353,0.9992753863334656,0.4759520888328552,0.32818126678466797,-0.5331144332885742,0.9994117021560669,0.47948259115219116,0.3282422721385956,-0.5332038402557373,0.9991118907928467,0.4581393301486969,0.32803139090538025,-0.5347889065742493,0.9992464780807495,0.4532361626625061,0.3281666040420532,-0.5347622036933899,0.9993271231651306,0.4488864541053772,0.3284119665622711,-0.5348207950592041,0.9989675879478455,0.4857642352581024,0.33182892203330994,-0.37344831228256226,0.9986772537231445,0.44440901279449463,0.3329814672470093,-0.38194501399993896,0.998786449432373,0.47338008880615234,0.34274742007255554,-0.48965969681739807,0.9991098046302795,0.4564400613307953,0.3425431251525879,-0.4924670159816742,0.9989991784095764,0.5193141102790833,0.37546589970588684,-0.2586058974266052,0.999839723110199,0.410476416349411,0.37895211577415466,-0.2623264491558075,0.9997562766075134,0.5334171652793884,0.4296765625476837,-0.20309898257255554,0.9245172142982483,0.3983478546142578,0.43378880620002747,-0.21466059982776642,0.9486463665962219,0.550401508808136,0.4774221181869507,-0.33149105310440063,0.8974187970161438,0.39769819378852844,0.47799763083457947,-0.3229164779186249,0.9285764098167419,0.5526726245880127,0.4907447099685669,-0.3737151324748993,0.8718641400337219,0.3960847556591034,0.4946499168872833,-0.3585302233695984,0.8914869427680969,0.5510237216949463,0.49126842617988586,-0.41277390718460083,0.8791108727455139,0.4018220901489258,0.4949585795402527,-0.40622514486312866,0.8982208967208862,0.5487632751464844,0.4871254563331604,-0.3499968945980072,0.8892119526863098,0.405188649892807,0.490276962518692,-0.34313055872917175,0.8987817764282227,0.49975326657295227,0.4657665193080902,-0.024792687967419624,0.9997611045837402,0.43498694896698,0.4674302935600281,0.024644291028380394,0.9996240139007568,0.4900711178779602,0.5377370715141296,-0.20129013061523438,0.9007710218429565,0.45323610305786133,0.5446209907531738,0.060297902673482895,0.8572050929069519,0.4819594919681549,0.6132264137268066,-0.005771575961261988,0.890868067741394,0.4635432958602905,0.6004169583320618,0.3990537226200104,0.8311081528663635,0.47877150774002075,0.619358479976654,0.003960914444178343,0.8052927255630493,0.4674697816371918,0.6067883372306824,0.43265992403030396,0.7544808387756348,0.48167160153388977,0.6397833228111267,-0.17993150651454926,0.8939718008041382,0.45253679156303406,0.6147743463516235,0.27095896005630493,0.8441275954246521
